ID,A1,A2,A3,A4,A5,Score
662__smoke_32__coming_33,2,2,1,0,0,0.406201192971
3222__p._34__course_32,1,0,0,0,0,0.161851427218
6763__personal_33__links_34,2,1,1,1,1,0.641717981073
1839__slogans_4__freedom_19,2,2,1,0,0,0.425804461751
3150__disciplined_9__character_12,2,1,1,1,1,0.77330228552
1885__structures_7__consolidate_5,3,2,2,1,0,0.752053611669
1337__formal_3__language_4,2,1,1,1,0,0.633984961622
7044__introduced_6__system_4,1,1,1,0,0,0.564562170775
8586__reason_17__change_19,2,1,1,0,0,0.398064894108
5331__marvelling_18__habit_6,3,3,0,0,0,0.559532467319
5848__boat_7__secretiveness_4,3,3,2,2,2,1.59113024378
5596__expensive_13__infant_14,3,3,3,2,2,2.11682185054
11221__leaderships_16__ties_17,3,1,1,1,0,0.696709478447
699__therapy_10__trials_6,2,1,0,0,0,0.394226866432
6960__Politics_11__extract_8,2,1,1,0,0,0.453813332699
7106__matter_11__removed_33,2,0,0,0,0,0.206871227488
482__kicking_6__stayed_3,2,0,0,0,0,0.190408255052
3464__generates_12__level_15,2,1,1,1,0,0.531665020385
1998__importance_23__assumed_28,2,1,1,0,0,0.389323591509
835__cars_10__lover_5,1,1,0,0,0,0.309099376016
533__differences_14__aggravated_12,3,2,1,1,1,0.81388548412
3087__evidence_21__irregularities_23,3,2,0,0,0,0.409231018149
1749__requirements_18__focus_15,2,1,1,0,0,0.406851582613
1226__play_6__matches_7,3,1,1,0,0,0.730772845664
584__environmentally_3__conscious_4,3,3,2,2,1,1.4721954261
1284__art_29__access_26,2,1,1,1,0,0.69171681312
6432__boys_45__appeal_33,2,1,1,0,0,0.408613021706
189__sat_2__boards_6,2,1,1,0,0,0.532798472537
6601__revealing_26__force_25,2,1,1,1,0,0.669104009241
6394__reach_14__drift_9,2,0,0,0,0,0.206871227488
6786__continuing_26__presence_27,3,2,2,1,1,0.967448203496
4518__consultants_28__receive_24,1,1,0,0,0,0.276092717237
3740__Figure_1__features_6,1,0,0,0,0,0.171158251564
6250__description_14__regarded_9,3,2,1,0,0,0.547127600725
753__time_9__demand_7,3,1,1,0,0,0.44558715713
3457__sense_11__dimension_7,2,2,2,0,0,0.517912572207
766__screen_17__centre_16,2,1,1,1,0,0.609738669686
6258__informed_4__situation_7,2,1,1,0,0,0.416266590556
3220__session_28__aims_29,2,1,1,1,0,0.605643977372
6414__entry_20__occupations_22,2,1,1,1,0,0.567898883464
6888__themselves_16__possessing_14,2,1,1,0,0,0.555799850239
4502__noted_2__step_15,1,0,0,0,0,0.185479867625
6726__troops_14__core_11,2,2,2,0,0,0.586037479139
6820__consider_9__position_7,1,1,0,0,0,0.344930713493
6966__principle_20__view_17,3,3,2,2,1,1.37413013141
469__step_6__backward_7,1,1,1,0,0,0.373283351492
1074__help_13__reduce_15,2,1,1,0,0,0.430548017802
6851__education_6__begin_10,2,1,1,0,0,0.41180720609
4866__model_2__darkly_13,2,0,0,0,0,0.14429044577
3560__inner-city_12__concentrated_4,1,1,0,0,0,0.375139665042
6372__proportion_2__choose_13,3,1,0,0,0,0.303372802581
465__scored_26__half_34,2,1,1,0,0,0.40457512248
1749__team_11__focus_15,1,1,1,0,0,0.369248292463
6140__acquire_21__course_26,2,1,1,0,0,0.406851582613
170__indestructible_6__landmark_7,3,2,2,1,1,0.967448203496
501__appearance_18__flopped_12,3,3,2,0,0,0.770979503504
3707__liable_14__lax_18,3,1,0,0,0,0.36001905497
3635__Government_3__growth_31,2,0,0,0,0,0.189702089847
5573__fastened_8__trembling_3,2,1,1,0,0,0.378082344023
2128__changed_3__smoothly_2,3,2,1,1,0,0.796178748173
6919__destruction_28__by-product_18,3,2,2,0,0,0.847398610067
710__age_20__victim_16,3,3,2,2,0,1.38856326947
3108__available_12__free_16,2,1,1,0,0,0.428849397889
827__series_14__capture_18,2,1,1,0,0,0.347726723471
2615__terms_2__rule_7,1,0,0,0,0,0.141048442678
6890__lack_15__degree_21,2,1,0,0,0,0.331424895477
4527__availability_18__include_3,1,1,0,0,0,0.326164446387
6804__autonomy_14__conception_12,2,2,2,2,1,1.04105274159
4499__built_19__handful_6,2,2,0,0,0,0.293874853449
6504__advise_10__course_14,1,1,0,0,0,0.344930713493
1895__resistance_7__tactics_5,3,1,1,0,0,0.615606371606
2095__behaving_35__taking_29,3,1,0,0,0,0.314639761126
5585__feminism_15__strident_14,3,3,3,2,2,2.03416104288
1342__culture_20__indictment_17,3,3,3,3,2,1.8885885267
1671__volley_11__hammered_9,3,3,2,2,2,1.46081642179
7051__income_14__mounted_11,2,2,1,1,0,0.549875283579
1016__20th_10__comes_2,1,1,0,0,0,0.24511280748
4491__locations_41__plants_48,1,1,1,1,0,0.405095181576
2742__sustenance_12__giving_11,3,3,3,2,1,1.78119500681
1031__arranging_7__able_13,1,0,0,0,0,0.185479867625
6736__renowed_48__lustre_35,2,2,1,0,0,0.517188222219
6244__designers_16__conceived_13,3,3,2,1,0,1.47392726238
6826__asserts_25__grounds_17,2,1,0,0,0,0.360119723575
2545__courts_39__imposed_36,2,1,1,1,0,0.619584778488
3464__crime_17__level_15,1,1,1,1,0,0.504554630774
7008__situation_29__demanded_30,2,2,1,1,0,0.863085636197
3179__suitability_6__highlights_4,2,2,2,2,1,1.02961588592
7019__strategy_2__sense_27,1,0,0,0,0,0.141048442678
6426__stereotyped_8__pupils_10,3,2,1,1,0,0.694020075644
6213__people_16__makers_7,3,1,1,0,0,0.353453535416
4646__air_22__cross_26,3,2,2,2,0,1.07691535116
6727__bonds_16__strong_15,2,1,1,1,1,0.679489270806
7106__ensure_6__coordination_8,2,1,1,0,0,0.445660780123
8453__word_6__broke_4,2,1,1,1,0,0.647485671887
6221__computer-_17__based_18,2,1,1,1,0,0.669104009241
5643__smile_13__bestowed_10,3,2,2,2,0,1.02961588592
6329__self-identity_10__firmer_9,3,3,2,2,0,1.45220204865
1784__sale_39__rose_21,2,1,0,0,0,0.333705451742
13977__holiday_14__little_13,3,2,1,1,0,0.591465880232
1953__boots_26__labouring_23,2,1,0,0,0,0.348664049904
5306__anatomy_18__defeated_23,3,3,2,0,0,0.725706557672
710__violent_30__look_24,3,1,1,0,0,0.38252384674
6550__organise_37__look_41,1,0,0,0,0,0.166055434504
137__reaching_34__demonstrated_25,2,2,1,0,0,0.448914970192
996__waving_24__picture_18,3,2,1,0,0,0.682348386932
1310__avant-garde_23__attractiveness_19,3,3,3,2,1,1.92340995527
1394__political_4__context_5,2,2,1,1,1,0.752053611669
1523__radio_7__links_8,2,1,1,1,1,0.679489270806
8197__time_10__rough_9,3,1,1,1,1,0.836981608961
6224__designers_10__followed_11,3,1,1,1,0,0.622602516722
2535__elsewhere_12__discussed_11,2,1,0,0,0,0.293609839856
3539__tax_24__barriers_28,3,2,1,1,0,0.738294865334
3654__contains_6__elements_8,3,1,1,1,0,0.679489270806
14711__money_11__bash_16,3,2,2,0,0,0.625343542457
1102__transport_27__form_25,1,1,1,1,1,0.619439968388
3118__press_13__ahead_14,3,2,1,1,1,0.83041787775
1060__finally_16__fall_17,1,1,0,0,0,0.331897817102
6155__cross-referencing_24__facilities_25,3,3,2,2,1,1.6840010068
1541__managers_10__allow_8,2,1,1,0,0,0.407857499647
951__month_18__meet_15,2,1,1,0,0,0.590879919184
780__libel_12__subject_2,1,1,0,0,0,0.323102914744
3674__theory_27__illustrate_24,2,1,1,0,0,0.406851582613
3073__discounting_48__market_46,2,1,1,1,0,0.662852827543
6718__owed_38__service_40,2,2,1,1,0,0.719952750824
12092__pulled_5__lot_8,3,3,2,0,0,0.481968006345
13579__people_6__lot_4,1,1,0,0,0,0.251771325488
3750__role_22__draws_18,2,0,0,0,0,0.191919749572
2654__constitute_45__held_43,1,1,1,1,0,0.4830156079
5290__workers_10__defences_6,2,1,0,0,0,0.299966896465
189__appropriate_5__boards_6,3,2,1,1,1,0.659962887533
165__contain_4__finest_8,2,1,1,1,1,0.703250952819
5218__stiffly_49__invaders_53,3,0,0,0,0,0.189702089847
6579__Resistance_26__offered_27,1,1,0,0,0,0.25611513876
3596__question_9__stop_7,2,1,1,0,0,0.459284002183
2039__surely_10__tell_5,1,1,0,0,0,0.394265009589
3517__stress_11__placed_13,3,2,1,1,0,0.611217772195
1769__earned_8__charges_14,1,0,0,0,0,0.161833212282
2862__media_4__coom_5,1,1,0,0,0,0.288653416024
608__valley_6__blows_3,3,3,1,1,0,0.680630332587
1501__permitted_17__knowingly_16,3,2,2,1,0,0.711561032737
2661__law_2__resort_4,2,2,1,1,0,0.619346598483
6657__example_37__retreats_32,3,2,2,1,0,0.83909100175
6869__leaves_9__account_8,2,1,1,1,0,0.604274035289
1059__bidders_16__drama_8,2,2,0,0,0,0.335241280862
2852__Political_1__consciousness_2,3,2,2,1,0,1.32938778836
8378__spectacle_12__folded_17,3,1,0,0,0,0.280787473982
2774__signs_25__proclaiming_26,3,2,1,1,1,0.782314414356
121__history_43__view_41,2,1,1,0,0,0.509000458176
5012__partly_13__breaking_14,2,1,1,1,0,0.682883394413
1773__Shares_1__fallen_6,2,1,1,0,0,0.38113616259
5501__fulfilment_10__cried_7,3,2,2,2,0,1.24016862547
6643__totalizing_33__force_34,3,3,3,2,1,1.8001827296
6200__enterprise_13__familiarity_10,2,2,1,1,0,0.755447735276
3711__overcrowding_42__aspects_31,2,1,0,0,0,0.263531856667
1306__straightforward_20__throws_16,2,2,1,1,0,0.715485766963
5448__curls_19__cluster_17,3,3,2,2,2,1.38973984495
1610__obligation_12__placing_10,2,1,1,0,0,0.385423546958
3016__simple_7__core_2,3,3,1,1,0,0.818316102577
7032__fixed_24__firmly_25,3,2,1,1,0,0.752053611669
6773__movement_12__sense_17,1,1,1,0,0,0.378663300407
1083__spider_7__web_10,1,1,1,0,0,0.41180720609
3091__calls_22__pay_20,2,2,1,1,0,0.59771706193
884__name_8__search_5,2,2,1,1,0,0.59771706193
3492__living-spaces_13__honeycombs_10,3,3,2,1,0,0.793781240067
2610__rule_7__confirmed_5,1,1,1,0,0,0.38252384674
2137__wondering_12__stridently_16,3,3,2,0,0,0.741810133973
6455__changes_16__largest_14,2,1,1,1,0,0.679489270806
13018__range_4__wide_3,3,2,1,1,1,0.682740239987
4570__police_14__facing_12,1,1,0,0,0,0.279131243937
593__oil_19__plant_9,2,0,0,0,0,0.189702089847
533__Events_6__aggravated_12,2,2,1,1,1,0.741986708404
6681__easily_46__stage_48,1,1,1,0,0,0.385907820359
1953__wellington_25__picking_41,0,0,0,0,0,0.153615485052
1773__issue_22__call_23,2,1,1,1,0,0.662852827543
6923__enlightened_8__liberation_9,2,2,2,2,0,0.804042530424
8051__worthless_10__rubbish_11,3,3,2,1,1,1.24985561611
6650__effect_17__negation_12,2,2,1,1,0,0.574426023537
2981__death_26__walls_24,3,3,3,2,1,1.42383434116
3550__withdrawal_5__left_21,2,2,1,1,0,0.586667032238
1309__failure_8__recognise_13,2,1,1,0,0,0.407857499647
2857__sore_22__running_21,3,3,1,1,0,0.984012250441
2635__little_8__modified_6,2,1,1,1,0,0.736710158187
1296__appearance_10__art_12,3,3,2,2,1,1.37198117374
1398__referred_9__inverted_26,2,2,1,0,0,0.34238057625
6718__hesitated_64__commit_66,2,2,1,0,0,0.585013633799
5225__recesses_12__fitted_13,3,2,2,2,1,1.33805680247
837__test_15__able_29,2,1,1,1,0,0.531665020385
2869__Paths_1__tides_8,3,3,0,0,0,0.680992907153
2802__church_24__finer_26,2,1,1,1,1,0.679489270806
2779__minister_23__daughter_9,1,0,0,0,0,0.141048442678
6239__faults_8__access_15,2,1,0,0,0,0.280526408725
1275__critical_18__response_21,1,1,1,0,0,0.451492141648
3711__supervision_16__dimensions_11,3,2,2,0,0,0.792176164099
3714__upbringing_9__stress_2,3,2,1,0,0,0.676124149329
5017__exposure_10__cut_7,2,1,0,0,0,0.376230584158
6505__enable_22__fullest_28,2,1,0,0,0,0.34757795502
5846__magnifies_15__curl_50,3,3,0,0,0,0.542618643339
1531__resuscitate_6__able_4,3,2,2,1,0,0.836981608961
1341__runs_6__ribbon_4,3,3,3,2,1,1.95930070032
1905__trade_16__set_5,1,1,1,0,0,0.511590361226
7008__rude_24__demanded_30,2,1,1,0,0,0.378080851201
3434__product_4__reconstruction_8,2,1,1,0,0,0.459284002183
11404__corner_20__bottom_19,1,1,1,0,0,0.483884470218
559__organised_16__fringe_14,3,2,2,0,0,0.783198327813
2123__sort_18__rubbish_20,3,3,1,0,0,1.07103238839
7058__coordination_23__advances_12,1,1,0,0,0,0.406336371358
1247__regard_5__invites_2,2,1,1,0,0,0.490956778022
4502__rest_33__forged_25,1,0,0,0,0,0.203481758992
2729__burn_7__runs_4,3,3,2,2,0,1.2998636248
3540__expenditure_11__hold_9,3,2,2,1,0,0.711724791553
2773__abbey_43__dull_41,3,3,2,0,0,0.808958962859
15756__difficult_9__subject_10,2,1,1,0,0,0.45722015969
8228__hollyhocks_20__aggressive_18,3,3,3,3,0,1.99975326287
6651__totalizes_20__ensemble_25,2,2,0,0,0,0.335197268914
3072__day_7__looking_9,1,1,1,1,0,0.583378160186
1664__third_18__sunk_30,3,2,0,0,0,0.323258605137
515__sake_31__exercise_25,1,0,0,0,0,0.191919749572
874__images_14__combines_10,2,1,0,0,0,0.315948870557
10215__rabbit_8__bleeding_7,3,3,3,2,0,1.57800536345
4534__professionally_16__assessed_17,3,1,1,1,1,0.752053611669
6835__images_21__covers_14,2,1,1,1,0,0.531665020385
7240__minds_11__weighing_5,2,2,2,0,0,0.648434436681
1843__layer_21__mechanism_25,3,3,2,1,0,1.05442180331
2175__standing_53__stolid_56,2,2,0,0,0,0.392046014673
8069__flush_20__refused_18,2,2,1,0,0,0.45264174238
7019__enthusiasm_8__canalize_6,3,3,2,1,0,1.07868691785
2671__tenant_9__deposit_11,1,1,1,0,0,0.409078086091
5206__words_2__remained_11,3,2,1,1,0,0.678338226531
1943__formed_15__co-ordinate_25,3,1,0,0,0,0.369005355478
6544__parents_2__worried_5,2,1,1,1,0,0.53171893455
3604__terms_11__degree_13,3,1,1,1,0,0.535620681825
875__explodes_13__grounds_20,3,3,0,0,0,0.376934775994
3029__trouble_18__experimental_13,2,2,0,0,0,0.333123002537
3518__community_54__spirit_55,2,2,1,1,1,0.784909760486
3506__thrust_3__contained_10,2,2,1,1,0,0.586667032238
3588__salience_19__noted_17,2,2,2,0,0,0.870589380458
1294__exotic_19__set_12,2,2,2,0,0,0.549278795514
1317__dress_6__adoption_3,3,1,1,1,0,0.670829305253
562__consideration_3__form_10,2,0,0,0,0,0.203481758992
194__international_29__circuit_30,3,3,1,0,0,0.546846215444
118__memory_8__rehabilitation_4,2,2,0,0,0,0.319351383831
1673__step-over_3__sent_6,3,2,2,2,0,1.02961588592
3646__events_15__senseless_17,2,2,1,0,0,0.420080637713
455__slipped_9__penury_11,3,3,3,1,0,1.34441878006
4648__stairs_8__swept_9,3,2,2,2,2,1.53975483503
6212__fundamental_5__subjects_7,2,1,1,1,0,0.578854281965
1362__defiantly_27__returning_28,3,3,3,2,1,1.78396651338
6394__period_17__crisis_16,2,1,1,1,1,0.662351221081
166__cycles_16__settings_4,3,1,0,0,0,0.374329288228
1279__media_8__blitz_9,3,3,2,1,1,1.35804226765
6351__re-examined_19__self-examination_10,3,2,2,1,0,0.58311312417
3596__meant_45__measures_42,1,1,0,0,0,0.344930713493
6843__Reason_7__endued_5,3,3,1,0,0,0.788263373132
14298__looking_5__honey_11,2,0,0,0,0,0.161833212282
1776__replacement_23__held_3,1,1,0,0,0,0.239714920179
2095__difficult_9__taking_29,3,1,0,0,0,0.331202256296
2577__offence_21__leaving_18,1,1,1,1,1,0.641717981073
3091__sue_8__challenging_3,2,1,0,0,0,0.277047344685
5226__design_18__fitted_19,2,1,1,1,0,0.618748234226
3130__reducing_39__targets_37,0,0,0,0,0,0.180174710862
1050__risk_22__prepared_25,1,1,1,1,0,0.49745820645
7083__exchange_11__support_14,2,1,1,1,0,0.605643977372
3153__describing_2__model_8,1,1,0,0,0,0.239714920179
6568__facilitate_12__access_13,2,2,1,1,1,0.676453364279
3523__outset_16__laid_11,2,2,1,0,0,0.599004137704
6278__traditionally_7__low_10,2,1,1,1,0,0.605643977372
2114__mood_14__over-_12,3,1,1,0,0,0.345808350521
3624__major_14__plank_15,3,3,2,1,1,1.1277663659
4631__plenty_15__jump_20,1,1,0,0,0,0.401255713493
4510__authorities_3__produce_9,3,1,1,0,0,0.526071526385
2852__consciousness_2__low_4,1,1,1,1,0,0.503538458122
147__combination_30__habit_34,2,1,1,1,0,0.53171893455
2738__wind_6__comes_2,3,1,1,1,0,0.606620247079
3711__influence_6__assessing_4,2,1,1,0,0,0.402477550732
2774__leafy_18__marked_21,2,1,0,0,0,0.263531856667
2992__signal_18__bounce_11,3,2,1,1,0,0.738294865334
4554__estimates_7__base_5,1,1,1,0,0,0.443350009658
11011__bit_19__rough_24,2,1,1,0,0,0.481254717359
2855__majority_25__defender_20,2,2,1,1,0,0.715061438816
6633__matching_7__account_9,1,1,1,1,1,0.641717981073
2546__homicide_21__form_19,1,1,1,0,0,0.486153079866
7035__fought_5__set_9,1,0,0,0,0,0.190408255052
658__aware_23__chain_5,1,0,0,0,0,0.1452706649
2931__politician_20__appeal_30,2,1,1,0,0,0.600324442822
3455__looked_20__outlook_16,2,1,1,1,0,0.632622058917
1395__represents_14__values_10,2,1,1,0,0,0.444602593112
3029__idiosyncratic_8__trouble_18,3,3,2,1,0,1.02173618655
3219__education_6__course_7,1,1,1,1,1,0.641717981073
2015__wake_20__sergeant_11,2,0,0,0,0,0.203022634137
6239__access_15__design_11,1,1,0,0,0,0.239714920179
1710__explain_4__patient_2,2,2,2,1,0,0.682740239987
1287__iconic_4__status_5,2,2,2,1,1,0.737189998699
3655__theories_8__attempt_10,2,1,1,1,0,0.605730571149
1758__allowing_31__proceed_34,1,1,1,0,0,0.383019741906
3072__sustainable_11__looking_9,2,2,2,1,1,0.727138494367
1074__reduce_15__help_13,2,1,1,1,0,0.497161406125
499__prolonged_24__followed_27,1,0,0,0,0,0.141048442678
1907__walls_13__building_10,2,2,1,1,0,0.574426023537
2652__killings_44__marks_38,3,2,1,0,0,0.714125526603
2529__offences_37__creating_34,2,2,1,1,1,0.657573013545
6885__stakes_20__enter_17,1,1,1,1,0,0.504554630774
1616__looks_7__paper_10,1,1,1,1,0,0.603797055017
7061__reporting_31__worth_30,2,2,2,1,1,0.722122956036
2085__riders_31__add_28,2,1,1,1,0,0.571003170499
2754__gone_4__giving_8,2,1,1,0,0,0.414482937432
4567__system_11__based_8,1,1,0,0,0,0.384546402845
2616__violating_20__allowing_2,1,1,0,0,0,0.294767497678
6862__protected_10__injury_13,1,1,1,0,0,0.473636707094
1347__knowingly_5__alienated_15,3,3,0,0,0,0.494340352753
6892__choose_27__incorrigible_24,3,2,0,0,0,0.429950367915
1907__people_5__building_10,2,1,1,0,0,0.355976692352
5844__profusion_9__careless_8,3,3,3,3,1,2.08654199526
5529__powerful_15__beginning_45,3,0,0,0,0,0.20101079205
1674__rising_20__shot_21,2,1,1,1,0,0.659082889362
1105__exhaust_39__clouds_35,2,2,1,1,1,0.849939765646
6184__level_16__reflect_10,3,1,1,0,0,0.443486083605
6458__reconstruct_43__operate_41,3,2,1,0,0,0.35291124529
6640__objects_21__structure_18,2,1,1,0,0,0.377625484233
1275__rise_3__naive_27,3,1,0,0,0,0.289549945676
1084__draughty_7__inflexible_3,3,3,3,3,3,2.08654199526
6611__meaning_60__recognize_56,3,2,1,1,0,0.738294865334
6398__science_36__stage_45,1,1,0,0,0,0.309031115365
7003__notes_18__brief_17,1,1,1,0,0,0.387213291284
3482__remains_14__pattern_8,2,2,1,0,0,0.393662057648
6911__plans_40__naught_36,3,2,2,2,0,1.16171542702
3485__alleviated_23__represented_41,2,0,0,0,0,0.189702089847
5753__skylight_26__coming_22,2,2,0,0,0,0.308864194224
2576__murder_22__covering_24,2,0,0,0,0,0.147322612654
6363__precise_21__answers_22,2,1,1,1,1,0.672803965502
4592__fashion_23__capital_24,2,2,1,1,1,0.765157868523
8389__information_8__feeding_4,2,2,2,2,0,0.804042530424
1960__walked_19__catch_23,2,1,1,1,0,0.692831707664
1971__breeze_24__shifted_25,3,2,2,1,0,0.736173320965
197__gradually_9__role_12,2,1,0,0,0,0.405838824585
2830__customers_32__prisoners_30,3,3,3,3,0,1.73289609491
1858__resistance_3__Thrusts_1,3,3,3,3,0,1.92340995527
822__rejected_4__devious_7,3,2,1,0,0,0.714125526603
6588__favour_12__returning_10,2,1,1,1,0,0.662852827543
6588__voluntarism_5__extent_9,3,2,2,1,0,0.892687837537
3507__feature_4__package_7,2,2,1,1,1,0.682604277975
6870__non-rational_10__views_6,2,2,2,1,1,0.722122956036
4756__hug_18__quick_16,3,2,2,2,1,0.987310540164
6743__imagination_11__leap_8,3,3,3,1,1,1.39133099279
5346__determine_30__trying_28,2,1,1,1,0,0.633984961622
1364__trauma_22__sense_19,3,2,2,2,0,1.39664163398
13223__daddy_4__Lot_1,2,0,0,0,0,0.230688163976
2580__prosecution_50__struck_47,2,1,0,0,0,0.318584434166
2516__fairly_14__culpable_6,3,1,0,0,0,0.301505355478
824__history_18__woven_21,3,3,3,1,0,1.23434576727
4699__offered_35__nature_34,2,2,1,1,0,0.654075162843
3119__election_31__campaign_32,1,1,1,1,0,0.485306275098
518__day_34__Lord_37,2,2,1,1,0,0.736970199081
2918__admission_3__wrung_8,3,2,2,1,1,0.950929935686
4816__tears_15__close_13,1,1,1,1,0,0.4830156079
6657__text_11__structure_5,1,1,1,0,0,0.385907820359
4868__girl_3__dog_6,3,2,1,1,1,0.931999979918
1855__territories_17__levels_11,2,1,1,0,0,0.385907820359
3626__streets_16__ghetto_15,2,1,1,1,1,0.639191860351
5375__infusion_8__blood_11,3,2,2,2,1,1.43728217405
2732__unhindered_33__operate_32,2,2,1,0,0,0.51672502515
1347__alienated_15__culture_18,3,3,2,2,1,1.49995317985
2661__killings_26__identify_19,2,1,1,1,0,0.662852827543
3754__limited_15__capacity_16,3,2,2,1,1,0.978885059166
6287__performance_29__limits_30,2,2,2,1,1,0.752053611669
930__requires_4__approaching_7,2,1,0,0,0,0.260802736669
3211__time_5__count_9,2,0,0,0,0,0.190408255052
6351__period_7__self-examination_10,2,1,1,1,0,0.59771706193
5709__attacked_24__savagery_31,3,3,1,1,0,1.18689193048
8652__trouble_7__heading_5,2,1,1,1,0,0.604274035289
5230__ease_52__conveyed_53,3,2,1,1,0,0.721403205165
7042__board_51__heads_43,1,1,0,0,0,0.239714920179
6494__resource_9__fought_3,2,1,1,0,0,0.391475227776
6652__event_52__makes_53,2,1,1,0,0,0.375798521123
1212__reaction_25__forces_23,2,2,1,0,0,0.450161653877
5282__conversation_2__brief_10,1,1,1,1,1,0.624678124378
6374__decisions_25__pupils_20,1,1,1,0,0,0.40328778899
3123__concern_29__pressure_35,2,2,1,0,0,0.321134100353
3030__anti-institution_15__heart_5,3,3,0,0,0,0.410775208696
6484__continued_7__fall_9,2,1,1,0,0,0.385252966738
1768__elsewhere_6__helped_7,2,1,1,1,0,0.660589928741
3560__reactions_2__concentrated_4,1,1,1,1,0,0.594706106907
10906__mean_7__stories_9,1,0,0,0,0,0.185479867625
2989__signal_4__alert_5,1,1,1,0,0,0.409078086091
2553__safety_17__substantial_13,1,1,1,0,0,0.463548546958
559__rich_54__level_49,1,0,0,0,0,0.185479867625
3124__level_15__resources_19,1,1,0,0,0,0.312778823835
1095__consortium_11__operate_16,2,1,1,1,0,0.628994650117
1852__field_17__commanders_18,2,2,1,1,1,0.720150142004
5102__creature_11__owe_6,3,1,1,0,0,0.414400299825
4578__caught_12__bow_21,3,2,2,2,0,0.895919395251
7035__improvement_24__massive_23,2,1,1,1,1,0.692792790515
2555__definition_18__refined_23,3,3,1,1,1,1.05647947205
4678__Frantically_1__rooted_3,3,2,2,2,1,1.37905422139
3537__grants_54__discredited_52,3,2,2,1,0,0.706539592195
2853__roll_19__brought_20,3,1,1,1,0,0.739568902392
